Location	level	pack_id	card_seq	RuleCategory	Tags	trigger	base	translate	wordcategory	sentence_with_gap	Sentence_Eng	outcome (SM/NM/AM/NONE)	Target_word	WhyEng	WhyCym	RuleCat	frame_id	qa_status (Draft / Generated / Checked / Fixed)
public/data/			c001590	Numerals		cadair	cyntaf	first	adj	Eisteddais i ar y gadair [ ] ger y ffenest.		SM	gyntaf	Cadair is feminine so after y it becomes gadair and the adjective cyntaf soft mutates after it to gyntaf.	Mae cadair yn enw benywaidd felly ar ôl y mae'n dod yn gadair ac mae'r ansoddair cyntaf yn treiglo'n feddal ar ei ôl i gyntaf.			
public/data/			c001591	Numerals		bachgen	trydydd	third	adj	Roedd Tom yn y [ ] iachgen i gyrraedd.		NONE	trydydd	Bachgen is masculine so we use the masculine ordinal form trydydd and there is no mutation here.	Mae bachgen yn enw gwrywaidd felly defnyddir y ffurf drefnol wrywaidd trydydd ac nid oes treiglad yma.			
public/data/			c001592	Numerals		merch	trydydd	third	adj	Roedd Sara yn y [ ] ferch i gyrraedd.		SM	drydedd	Merch is feminine so we use the feminine form trydedd and after y it soft mutates to drydedd.	Mae merch yn enw benywaidd felly defnyddir y ffurf drefnol fenywaidd trydedd ac ar ôl y mae'n treiglo'n feddal i drydedd.			
public/data/			c001593	Numerals		bachgen	pedwerydd	fourth	adj	Y [ ] bachgen gafodd y wobr.		NONE	pedwerydd	Bachgen is masculine so we use pedwerydd and it does not mutate here.	Mae bachgen yn enw gwrywaidd felly defnyddir pedwerydd ac nid yw'n treiglo yma.			
public/data/			c001594	Numerals		merch	pedwerydd	fourth	adj	Y [ ] ferch gafodd y wobr.		SM	bedwaredd	Merch is feminine so we use pedwaredd and after y it soft mutates to bedwaredd.	Mae merch yn enw benywaidd felly defnyddir pedwaredd ac ar ôl y mae'n treiglo'n feddal i bedwaredd.			
public/data/			c001595	Numerals		y	dau	two	adj	Gwelais i y [ ] ddyn ar y stryd.		SM	ddau	After the definite article y the word dau is unusual because it soft mutates to ddau.	Ar ôl y fannod y mae dau yn anarferol gan ei fod yn treiglo'n feddal i ddau.			
public/data/			c001596	Numerals		y	dwy	two	adj	Daeth y [ ] ferch i'r cyfarfod.		SM	ddwy	After the definite article y the word dwy is unusual because it soft mutates to ddwy.	Ar ôl y fannod y mae dwy yn anarferol gan ei fod yn treiglo'n feddal i ddwy.			
public/data/			c001597	Numerals		ddau	dyn	man	noun-masc	Gwelais i y ddau [ ] yn siarad.		SM	ddyn	After dau or ddau the following noun soft mutates so dyn becomes ddyn.	Ar ôl dau neu ddau mae'r enw sy'n dilyn yn treiglo'n feddal felly mae dyn yn troi'n ddyn.			
public/data/			c001598	Numerals		ddwy	merch	girl	noun-fem	Gwelais i y ddwy [ ] yn chwarae.		SM	ferch	After dwy or ddwy the following noun soft mutates so merch becomes ferch.	Ar ôl dwy neu ddwy mae'r enw sy'n dilyn yn treiglo'n feddal felly mae merch yn troi'n ferch.			
public/data/			c001599	Numerals		mis	cynta	first	adj	Bydd popeth yn barod erbyn y mis [ ] nesaf.		NONE	cynta	Cynta comes after the noun and it only soft-mutates after a feminine singular noun. Mis is masculine so cynta stays unchanged.	Mae cynta yn dod ar ôl yr enw ac mae ond yn treiglo'n feddal ar ôl enw benywaidd unigol. Mae mis yn wrywaidd felly mae cynta yn aros yr un fath.			
public/data/			c001600	Numerals		wythnos	cynta	first	adj	Roedd hi'n nerfus yn yr wythnos [ ] yn y swydd newydd.		SM	gynta	Cynta comes after the noun and it soft-mutates after a feminine singular noun. Wythnos is feminine so cynta becomes gynta.	Mae cynta yn dod ar ôl yr enw ac mae'n treiglo'n feddal ar ôl enw benywaidd unigol. Mae wythnos yn fenywaidd felly mae cynta yn dod yn gynta.			
public/data/			c001601	Numerals		tro	cynta	first	adj	Doeddwn i ddim yn siŵr y tro [ ] ond dysgais yn gyflym.		NONE	cynta	Cynta comes after the noun and it only soft-mutates after a feminine singular noun. Tro is masculine so cynta stays unchanged.	Mae cynta yn dod ar ôl yr enw ac mae ond yn treiglo'n feddal ar ôl enw benywaidd unigol. Mae tro yn wrywaidd felly mae cynta yn aros yr un fath.			
public/data/			c001602	Numerals		blwyddyn	cynta	first	adj	Dyma'r flwyddyn [ ] i mi yn y brifysgol.		SM	gynta	Cynta comes after the noun and it soft-mutates after a feminine singular noun. Blwyddyn is feminine so cynta becomes gynta.	Mae cynta yn dod ar ôl yr enw ac mae'n treiglo'n feddal ar ôl enw benywaidd unigol. Mae blwyddyn yn fenywaidd felly mae cynta yn dod yn gynta.			
public/data/			c001603	Numerals		yr	ail	second	adj	Dyma'r [ ] lyfr i mi ei ddarllen.		NONE	ail	Ail comes before the noun and it does not change its own form. It is the following noun that soft-mutates.	Mae ail yn dod cyn yr enw ac nid yw'n newid ei ffurf ei hun. Yr enw sy'n dilyn sy'n treiglo'n feddal.			
public/data/			c001604	Numerals		ail	car	car	noun-masc	Prynon ni'r ail [ ] ddoe.		SM	gar	Ail comes before the noun and it causes soft mutation on the following noun. Car becomes gar.	Mae ail yn dod cyn yr enw ac mae'n achosi treiglad meddal ar yr enw sy'n dilyn. Mae car yn dod yn gar.			
public/data/			c001605	Numerals		ail	pont	bridge	noun-fem	Roedden nhw'n croesi'r ail [ ] ar droed.		SM	bont	Ail comes before the noun and it causes soft mutation on the following noun. Pont becomes bont.	Mae ail yn dod cyn yr enw ac mae'n achosi treiglad meddal ar yr enw sy'n dilyn. Mae pont yn dod yn bont.			
public/data/			c001606	Numerals		ail	desg	desk	noun-fem	Symudodd hi at yr ail [ ] wrth y ffenest.		SM	ddesg	Ail comes before the noun and it causes soft mutation on the following noun. Desg becomes ddesg.	Mae ail yn dod cyn yr enw ac mae'n achosi treiglad meddal ar yr enw sy'n dilyn. Mae desg yn dod yn ddesg.			
public/data/			c001607	Numerals		ail	tro	time	noun-masc	Dim ond ar yr ail [ ] nes i ddeall.		SM	dro	Ail comes before the noun and it causes soft mutation on the following noun. Tro becomes dro.	Mae ail yn dod cyn yr enw ac mae'n achosi treiglad meddal ar yr enw sy'n dilyn. Mae tro yn dod yn dro.			
public/data/			c001608	Numerals		mis	trydydd	third	adj	Dyma'r [ ] mis o'r cwrs.		NONE	trydydd	With a masculine noun the ordinal stays unmutated and the noun stays unmutated. The masculine form is trydydd.	Gyda enw gwrywaidd mae'r rhif trefnol yn aros heb dreiglad ac mae'r enw hefyd yn aros heb dreiglad. Y ffurf wrywaidd yw trydydd.			
public/data/			c001609	Numerals		trydydd	mis	month	noun-masc	Daeth y bil yn y trydydd [ ] eleni.		NONE	mis	From the third onwards a masculine noun does not mutate after the ordinal. Mis stays mis.	O'r trydydd ymlaen nid yw enw gwrywaidd yn treiglo ar ôl y rhif trefnol. Mae mis yn aros yn mis.			
public/data/			c001610	Numerals		coeden	trydedd	third	adj	Torrodd y storm y [ ] goeden yn yr ardd.		SM	drydedd	With a feminine noun the ordinal form is trydedd and it soft-mutates. Trydedd becomes drydedd.	Gyda enw benywaidd y ffurf yw trydedd ac mae'n treiglo'n feddal. Mae trydedd yn dod yn drydedd.			
public/data/			c001611	Numerals		drydedd	coeden	tree	noun-fem	Torrodd y storm y drydedd [ ] yn yr ardd.		SM	goeden	With a feminine noun from the third onwards the ordinal and the noun both soft-mutate. Coeden becomes goeden.	Gyda enw benywaidd o'r trydydd ymlaen mae'r rhif trefnol a'r enw ill dau yn treiglo'n feddal. Mae coeden yn dod yn goeden.			
public/data/			c001612	Numerals		tro	pedwerydd	fourth	adj	Dyma'r [ ] tro iddo geisio.		NONE	pedwerydd	With a masculine noun the ordinal stays unmutated and the noun stays unmutated. The masculine form is pedwerydd.	Gyda enw gwrywaidd mae'r rhif trefnol yn aros heb dreiglad ac mae'r enw hefyd yn aros heb dreiglad. Y ffurf wrywaidd yw pedwerydd.			
public/data/			c001613	Numerals		pedwerydd	tro	time	noun-masc	Ar y pedwerydd [ ] fe wnaethon ni stopio.		NONE	tro	From the third onwards a masculine noun does not mutate after the ordinal. Tro stays tro.	O'r trydydd ymlaen nid yw enw gwrywaidd yn treiglo ar ôl y rhif trefnol. Mae tro yn aros yn tro.			
public/data/			c001614	Numerals		orsaf	pedwaredd	fourth	adj	Fe gyrhaeddon ni'r [ ] orsaf ar y lein.		SM	bedwaredd	With a feminine noun the ordinal form is pedwaredd and it soft-mutates. Pedwaredd becomes bedwaredd.	Gyda enw benywaidd y ffurf yw pedwaredd ac mae'n treiglo'n feddal. Mae pedwaredd yn dod yn bedwaredd.			
public/data/			c001615	Numerals		bedwaredd	gorsaf	station	noun-fem	Fe gyrhaeddon ni'r bedwaredd [ ] ar y lein.		SM	orsaf	With a feminine noun from the third onwards the ordinal and the noun both soft-mutate. Gorsaf loses the initial g and becomes orsaf.	Gyda enw benywaidd o'r trydydd ymlaen mae'r rhif trefnol a'r enw ill dau yn treiglo'n feddal. Mae gorsaf yn colli'r g ac yn dod yn orsaf.			
public/data/			c001616	Numerals		y	dau	two	adj	Mae'r [ ] ohonyn nhw eisiau dod.		SM	ddau	After the definite article y the numeral dau soft-mutates to ddau in the expression meaning both.	Ar ôl y fannod y mae'r rhif dau yn treiglo'n feddal i ddau yn y mynegiant sy'n golygu'r ddau.			
public/data/			c001617	Numerals		y	dwy	two	adj	Ydy'r [ ] ohonoch chi am ddod?		SM	ddwy	After the definite article y the numeral dwy soft-mutates to ddwy in the expression meaning both.	Ar ôl y fannod y mae'r rhif dwy yn treiglo'n feddal i ddwy yn y mynegiant sy'n golygu'r ddwy.			
public/data/			c001618	Numerals		ddau	car	car	noun-masc	Roedd y ddau [ ] yn aros y tu allan.		SM	gar	After dau or ddau the following noun soft-mutates. Car becomes gar.	Ar ôl dau neu ddau mae'r enw sy'n dilyn yn treiglo'n feddal. Mae car yn dod yn gar.			
public/data/			c001619	Numerals		ddwy	cath	cat	noun-fem	Roedd y ddwy [ ] yn cysgu ar y soffa.		SM	gath	After dwy or ddwy the following noun soft-mutates. Cath becomes gath.	Ar ôl dwy neu ddwy mae'r enw sy'n dilyn yn treiglo'n feddal. Mae cath yn dod yn gath.			
public/data/			c001620	Numerals		ddau	desg	desk	noun-fem	Rhoeson nhw'r ddau [ ] yn y dosbarth.		SM	ddesg	After dau or ddau the following noun soft-mutates. Desg becomes ddesg.	Ar ôl dau neu ddau mae'r enw sy'n dilyn yn treiglo'n feddal. Mae desg yn dod yn ddesg.			
public/data/			c001621	Numerals		ddwy	pont	bridge	noun-fem	Mae'r ddwy [ ] ar gau heddiw.		SM	bont	After dwy or ddwy the following noun soft-mutates. Pont becomes bont.	Ar ôl dwy neu ddwy mae'r enw sy'n dilyn yn treiglo'n feddal. Mae pont yn dod yn bont.			
public/data/			c001622	Numerals		mis	cynta	first	adj	Fe welon ni ein gilydd am y mis [ ] erioed.		NONE	cynta	Cynta comes after the noun and it only soft-mutates after a feminine singular noun. Mis is masculine so cynta stays unchanged.	Mae cynta yn dod ar ôl yr enw ac mae ond yn treiglo'n feddal ar ôl enw benywaidd unigol. Mae mis yn wrywaidd felly mae cynta yn aros yr un fath.			
public/data/			c001623	Numerals		wythnos	cynta	first	adj	Dyna'r wythnos [ ] iddyn nhw ei chymryd.		SM	gynta	Cynta comes after the noun and it soft-mutates after a feminine singular noun. Wythnos is feminine so cynta becomes gynta.	Mae cynta yn dod ar ôl yr enw ac mae'n treiglo'n feddal ar ôl enw benywaidd unigol. Mae wythnos yn fenywaidd felly mae cynta yn dod yn gynta.			
public/data/			c001624	Numerals		ail	coeden	tree	noun-fem	Torrodd y gwynt yr ail [ ] dros nos.		SM	goeden	Ail comes before the noun and it causes soft mutation on the following noun. Coeden becomes goeden.	Mae ail yn dod cyn yr enw ac mae'n achosi treiglad meddal ar yr enw sy'n dilyn. Mae coeden yn dod yn goeden.			
public/data/			c001625	Numerals		pont	trydedd	third	adj	Fe aethon ni dros y [ ] wrth fynd adref.		NONE	trydedd	With a feminine noun the ordinal form is trydedd. Without a mutation trigger it stays trydedd.	Gyda enw benywaidd y ffurf yw trydedd. Heb achos treiglad mae'n aros yn trydedd.			
public/data/			c001626	Numerals		trydedd	pont	bridge	noun-fem	Fe aethon ni dros y drydedd [ ] wrth fynd adref.		SM	bont	With a feminine noun from the third onwards the ordinal and the noun both soft-mutate. Pont becomes bont.	Gyda enw benywaidd o'r trydydd ymlaen mae'r rhif trefnol a'r enw ill dau yn treiglo'n feddal. Mae pont yn dod yn bont.			
public/data/			c001627	Idiom		ail	llaw	hand	noun-fem	Mae hi’n hoffi prynu sanau ail [ ] yn y siop elusen.		SM	law	In the fixed phrase ail law (“second-hand”), ail causes soft mutation on the following noun. With ll- the soft mutation changes ll to l, so llaw becomes law.	Yn yr ymadrodd sefydlog ail law (“ail-law”), mae ail yn achosi treiglad meddal ar yr enw sy’n dilyn. Gyda ll- mae’r treiglad meddal yn troi ll yn l, felly mae llaw yn dod yn law.			
public/data/			c001628	Idiom		ar	pen	head	noun-masc	Mae’r arholiadau ar [ ] erbyn hyn, diolch byth!		SM	ben	Ar ben is a fixed idiom meaning “finished/over” - "at it's head". In this expression the word pen appears in its soft-mutated form ben.	Mae ar ben yn ymadrodd sefydlog sy’n golygu “wedi gorffen/ar ben”. Yn yr ymadrodd hwn mae pen yn ymddangos yn ei ffurf dreigledig feddal ben.			
public/data/			c001629	Idiom		ar	pennau	heads	noun-pl	Dyna lanast! Mae’r lluniau i gyd ar [ ] ei gilydd.		SM	bennau	In the fixed expression ar bennau ei gilydd (“on top of each other”), pennau is soft-mutated to bennau.	Yn yr ymadrodd sefydlog ar bennau ei gilydd (“ar ben ei gilydd”), mae pennau yn treiglo’n feddal i bennau.			
public/data/			c001630	Possessive	Possessive|My	fy	pen	head	noun-masc	Dw i’n casáu bod ar fy [ ] fy hunan yn y tywyllwch.		NM	mhen	The possessive fy (“my”) causes nasal mutation on the following noun, so pen becomes mhen.	Mae’r meddiannol fy (“fy”) yn achosi treiglad trwynol ar yr enw sy’n dilyn, felly mae pen yn dod yn mhen.			
public/data/			c001631	Possessive	Possessive|Yours	dy	pen	head	noun-masc	Does dim rhaid i ti wneud hyn ar dy [ ] dy hun.		SM	ben	The possessive dy (“your”) causes soft mutation on the following noun, so pen becomes ben.	Mae’r meddiannol dy (“dy”) yn achosi treiglad meddal ar yr enw sy’n dilyn, felly mae pen yn dod yn ben.			
public/data/			c001632	Possessive	Possessive|His	ei	pen	head	noun-masc	Mae e’n hoffi bod ar ei [ ] ei hun pan mae angen tawelwch.		SM	ben	The possessive ei meaning “his” causes soft mutation on the following noun, so pen becomes ben.	Mae’r meddiannol ei (his) yn achosi treiglad meddal ar yr enw sy’n dilyn, felly mae pen yn dod yn ben.			
public/data/			c001633	Possessive	Possessive|Hers	ei	pen	head	noun-masc	Mae hi’n hoffi bod ar ei [ ] ei hun weithiau.		AM	phen	The possessive ei meaning “her” causes aspirate mutation where possible, so pen becomes phen.	Mae’r meddiannol ei (her) yn achosi treiglad llaes lle bo modd, felly mae pen yn dod yn phen.			
public/data/			c001634	Possessive	Possessive|Ours	ein	pennau	heads	noun-pl	Roedden ni ar ein [ ] ein hunain drwy’r penwythnos.		NONE	pennau	Learner trap: plural possessives like ein do not cause mutation, so pennau stays in its radical form.	Trap i ddysgwyr: nid yw meddiannol lluosog fel ein yn achosi treiglad, felly mae pennau yn aros yn radical.			
public/data/			c001635	Possessive	Possessive|Yours	eich	pennau	heads	noun-pl	Roeddech chi ar eich [ ] am y rhan fwyaf o’r dydd.		NONE	pennau	Learner trap: plural possessives like eich do not cause mutation, so pennau stays in its radical form.	Trap i ddysgwyr: nid yw meddiannol lluosog fel eich yn achosi treiglad, felly mae pennau yn aros yn radical.			
public/data/			c001636	Possessive	Possessive|Theirs	eu	pennau	heads	noun-pl	Roedden nhw ar eu [ ] eu hunain ar ôl y cyfarfod.		NONE	pennau	The possessive "eu" does not usually cause any mutation on the word that follows	Nid yw eu (“their”) yn achosi treiglad			
public/data/			c001637	Idiom		arllwys	glaw	rain	noun-masc	Mae hi’n arllwys y [ ] heddi’.		NONE	glaw	In the fixed phrase arllwys y glaw (“it’s pouring with rain”), glaw stays radical; there is no mutation here.	Yn yr ymadrodd sefydlog arllwys y glaw, mae glaw yn aros yn radical; does dim treiglad yma.			
public/data/			c001638	Idiom		ar	pigau	points/spikes	noun-pl	Ro’n ni ar [ ] wrth ddisgwyl y canlyniadau.		SM	bigau	Ar bigau is an idiom meaning "on tenterhooks". SM is triggered by "ar".	Idiom yw "ar bigau", sy'n golygu "on tenterhooks". Mae "ar" yn achosi treiglad meddal, yma.			
public/data/			c001639	Idiom		y	blaen	front	noun-masc	Mae tîm Cymru ar y [ ] yn y gystadleuaeth hyd yn hyn.		SM	flaen	In the idiom ar y blaen (“ahead/leading”), blaen takes soft mutation to flaen.	Yn yr ymadrodd ar y blaen (“ar y blaen/yn arwain”), mae blaen yn treiglo’n feddal i flaen.			
public/data/			c001640	Idiom		bob	cyfrif	account/count	noun-masc	Galli di ddod gyda ni ar bob [ ] os wyt ti eisiau.		NONE	cyfrif	"ar bob cyfrif" is an idiom meaning "by all accounts". "Bob" does not cause mutation on "cyfrif".	Idiom yw "ar bob cyfrif" sy'n golygu "by any means". Nid yw "bob" yn achosi treiglad ar "cyfrif"			
public/data/			c001641	Idiom		o	gwynt	breath	noun-fem	Ar ôl dringo’r grisiau, roeddwn i allan o [ ] yn llwyr.		SM	wynt	allan o wynt means “out of breath" or "out of wind" - it is an idiom. Soft mutation is caused by "o" so gwynt (wind) becomes wynt.	Mae "allan o wynt" yn idiom sy'n golygu "out of wind" or "out of breath". Mae "o" yn achosi treiglad meddwl, felly gwynt yn dod wynt.			
public/data/			c001642	Idiom		ei	dwrn	fist	noun-masc	Cyrhaeddodd hi’r ysgol a’i wynt yn ei [ ] ar ôl rhedeg yr holl ffordd.		SM	ddwrn	In the fixed idiom a’i wynt yn ei ddwrn (“out of breath”), dwrn is soft-mutated to ddwrn.	Yn yr ymadrodd sefydlog a’i wynt yn ei ddwrn (“allan o wynt”), mae dwrn yn treiglo’n feddal i ddwrn.			
public/data/			c001643	Idiom		fy	colled	loss	noun-masc	Byddwn i ar fy [ ] petawn i’n gadael y swydd.		NM	ngholled	In the fixed pattern ar fy ngholled (“I’d be worse off”), fy triggers nasal mutation, so colled becomes ngholled.	Yn y patrwm sefydlog ar fy ngholled (“byddwn i ar fy ngholled”), mae fy yn achosi treiglad trwynol, felly mae colled yn dod yn ngholled.			
public/data/			c001644	Idiom		cyn	bo'	to be (abbreviated)	verb-noun	Byddi di’n gweld y canlyniadau cyn [ ] hir.		NONE	bo'	Cyn bo' hir is an idiom meaning "before long" or "soon". Cyn does not cause a mutation on "bo".	Mae "cyn bo' hir" yn idiom, sy'n golygu "before long" - nid yw "cyn" yn achosi treiglad ar "bo'".			
